MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,spead,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,ST,distance_ratio,rally_count_normalized,ST_end
0.0,0.0,0.6666666666666666,0.5,0.58,0.0,0.0,0.34933333333333333,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.6662729420316191,0.0,0.33313647101580957
0.0,0.0,0.6666666666666666,0.6,0.5882352941176471,0.0,0.0,0.37098039215686274,0,1,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.5858612503297282,0.0,0.2929306251648641
0.0,0.0,0.7142857142857143,0.0,0.5961538461538461,0.0,0.0,0.6552197802197802,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.4507912825704694,0.0,0.2253956412852347
0.0,0.0,0.7142857142857143,1.0,0.5849056603773585,0.0,0.0,0.766397124887691,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.4760645433291173,0.0,0.23803227166455865
0.0,0.0,0.7142857142857143,0.5,0.5925925925925926,0.0,0.0,0.6022927689594356,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.487703785576126,0.0,0.243851892788063
0.0,0.0,0.7142857142857143,0.6666666666666666,0.6,0.0,0.0,0.49523809523809526,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.5073379799991341,0.0,0.25366898999956705
0.0,0.0,0.7142857142857143,0.75,0.6071428571428571,0.0,0.0,0.5178571428571429,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.46696923852748357,0.0,0.23348461926374178
0.0,1.0,0.0,0.0,0.5964912280701754,1.0,0.0,0.8654970760233919,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.507742022350882,0.0,0.253871011175441
0.0,1.0,0.0,0.0,0.5862068965517241,1.0,0.0,0.646551724137931,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5030751988628598,0.0,0.2515375994314299
0.0,1.0,0.0,0.0,0.576271186440678,1.0,0.0,0.6440677966101696,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5063443857386529,0.0,0.25317219286932646
0.0,1.0,0.0,0.0,0.5666666666666667,1.0,0.0,0.6416666666666666,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5369449798789355,0.0,0.26847248993946776
0.0,1.0,0.0,0.0,0.5737704918032787,0.0,0.0,0.5245901639344263,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.49806561436087904,0.0,0.24903280718043952
0.0,1.0,0.0,1.0,0.5645161290322581,1.0,0.0,0.7129032258064516,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.510882167820585,0.0,0.2554410839102925
0.0,1.0,0.0,0.5,0.5714285714285714,1.0,0.0,0.6142857142857142,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,1,0,0,0.47435897435897434,0.0,0.23717948717948717
0.0,1.0,0.0,0.6666666666666666,0.5625,1.0,0.0,0.6458333333333333,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.48352053783717314,0.0,0.24176026891858657
0.0,1.0,0.0,0.5,0.5538461538461539,1.0,0.0,0.6107692307692307,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.4551588481507742,0.0,0.2275794240753871
0.0,1.0,0.0,0.4,0.5606060606060606,0.75,0.0,0.5421212121212121,0,0,0.0,0.0,0.0,0,0.75,0.0,0.0,1,0,0,0.5414079160124668,0.0,0.2707039580062334
0.0,1.0,0.0,0.5,0.5671641791044776,0.75,1.0,0.6361940298507462,0,1,0.0,0.0,0.0,0,0.75,1.0,0.0,1,1,0,0.3445464927817708,0.0,0.1722732463908854
0.0,1.0,0.0,0.5714285714285714,0.5588235294117647,0.8,1.0,0.6550420168067227,0,1,0.0,0.0,0.0,0,0.8,0.0,0.0,0,0,0,0.38801668965029523,0.0,0.19400834482514762
0.0,1.0,0.0,0.5,0.5507246376811594,0.8333333333333334,1.0,0.6473429951690821,0,1,0.0,0.0,0.0,0,0.8333333333333334,0.0,0.0,0,0,0,0.4324668915028379,0.0,0.21623344575141895
0.0,1.0,0.0,0.42857142857142855,0.5571428571428572,0.7142857142857143,1.0,0.6166666666666667,0,0,0.0,0.0,0.0,0,0.7142857142857143,0.0,0.0,1,0,0,0.5417258296276772,0.0,0.2708629148138386
0.0,1.0,0.0,0.5,0.5492957746478874,0.7142857142857143,1.0,0.6272635814889337,0,1,0.0,0.0,0.0,0,0.7142857142857143,0.0,0.0,0,0,0,0.5536305485163083,0.0,0.27681527425815416
0.0,1.0,0.0,0.42857142857142855,0.5555555555555556,0.625,1.0,0.6015211640211641,0,0,0.0,0.0,0.0,0,0.625,0.0,0.0,1,0,0,0.48351445938478543,0.0,0.24175722969239272
0.0,1.0,0.0,0.5,0.547945205479452,0.625,1.0,0.6121575342465754,0,1,0.0,0.0,0.0,0,0.625,0.0,0.0,0,0,0,0.5234359938307307,0.0,0.26171799691536535
0.0,1.0,0.0,0.42857142857142855,0.5540540540540541,0.625,1.0,0.6012709137709138,0,1,0.0,0.0,0.0,0,0.625,0.0,0.0,1,0,0,0.5341772151898734,0.0,0.2670886075949367
0.0,1.0,0.0,0.5,0.5466666666666666,0.6666666666666666,1.0,0.6188888888888889,0,1,0.0,0.0,0.0,0,0.6666666666666666,0.0,0.0,0,0,0,0.508241131515912,0.0,0.254120565757956
0.0,1.0,0.0,0.42857142857142855,0.5394736842105263,0.6666666666666666,1.0,0.6057852965747702,0,1,0.0,0.0,0.0,0,0.6666666666666666,0.0,0.0,0,0,0,0.5023196288593825,0.0,0.25115981442969126
0.0,1.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.38636363636363635,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.5549989524009066,0.0,0.2774994762004533
0.0,1.0,0.0,1.0,0.5512820512820513,0.0,0.0,0.5102564102564102,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.4257083844316788,0.0,0.2128541922158394
0.0,1.0,0.0,1.0,0.5569620253164557,0.0,0.0,0.5113924050632911,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.49369589518288404,0.0,0.24684794759144202
0.0,1.0,0.0,1.0,0.5625,0.0,0.0,0.5125,0,1,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0,0.5364166820219889,0.0,0.26820834101099444
0.0,1.0,0.3333333333333333,0.0,0.5679012345679012,0.0,1.0,0.7253086419753086,0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,1,0,0,0.4427483165603312,0.0,0.2213741582801656
0.0,1.0,0.3333333333333333,1.0,0.573170731707317,0.0,1.0,0.6510840108401084,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.4718706398245964,0.0,0.2359353199122982
0.0,1.0,0.3333333333333333,1.0,0.5783132530120482,0.0,1.0,0.6519410977242303,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.42823964106624435,0.0,0.21411982053312217
0.0,1.0,0.3333333333333333,1.0,0.5833333333333334,0.0,1.0,0.6527777777777778,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.5515548281505729,0.0,0.27577741407528644
0.0,1.0,0.5,0.0,0.5882352941176471,0.0,0.0,0.6960784313725491,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.5255224480794926,0.0,0.2627612240397463
0.0,1.0,0.5,1.0,0.5813953488372093,1.0,0.0,0.8162790697674419,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.4272951794371437,0.0,0.21364758971857184
0.0,1.0,0.5,0.5,0.5747126436781609,1.0,0.0,0.7149425287356321,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.462487257900102,0.0,0.231243628950051
0.0,1.0,0.5,0.3333333333333333,0.5681818181818182,1.0,0.0,0.5669191919191919,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.27002016419415237,0.0,0.13501008209707618
0.0,1.0,0.5,0.25,0.5730337078651685,1.0,0.0,0.5538389513108614,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1,0,0,0.6146393972012918,0.0,0.3073196986006459
0.0,1.0,0.5,0.4,0.5777777777777777,0.5,0.0,0.4962962962962963,0,0,0.0,0.0,0.0,0,0.5,0.0,0.0,1,0,0,0.49220603561054566,0.0,0.24610301780527283
0.0,1.0,0.5,0.5,0.5824175824175825,0.3333333333333333,0.0,0.485958485958486,0,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,1,0,0,0.5533680039623576,0.0,0.2766840019811788
0.0,1.0,0.5,0.5714285714285714,0.5869565217391305,0.25,0.0,0.4847308488612836,0,0,0.0,0.0,0.0,0,0.25,0.0,1.0,1,0,0,0.5309628237259816,0.0,0.2654814118629908
0.0,1.0,0.6,0.0,0.5806451612903226,0.0,0.0,0.7268817204301076,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.4531022958442314,0.0,0.2265511479221157
0.0,1.0,0.6,0.0,0.5851063829787234,0.0,0.0,0.5462765957446809,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.38940550893374665,0.0,0.19470275446687332
0.0,1.0,0.6,0.5,0.5789473684210527,0.0,0.0,0.6697368421052632,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.4657411379323792,0.0,0.2328705689661896
0.0,1.0,0.6,0.3333333333333333,0.5729166666666666,0.0,0.0,0.6265625,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.5106107364651198,0.0,0.2553053682325599
0.0,1.0,0.6,0.25,0.5670103092783505,1.0,0.0,0.6834020618556702,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5422597583349149,0.0,0.27112987916745745
0.0,1.0,0.5,0.0,0.5612244897959183,1.0,0.0,0.7653061224489796,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5104590905773302,0.0,0.2552295452886651
0.0,1.0,0.5,0.0,0.5555555555555556,1.0,0.0,0.611111111111111,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5519815567021626,0.0,0.2759907783510813
0.0,1.0,0.5,0.0,0.55,1.0,0.0,0.61,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5375226039783002,0.0,0.2687613019891501
0.0,1.0,0.5,0.0,0.5445544554455446,1.0,0.0,0.6089108910891089,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.47920328060925604,0.0,0.23960164030462802
0.0,1.0,0.42857142857142855,0.0,0.5490196078431373,0.0,1.0,0.7443977591036415,0,1,0.0,0.0,0.0,0,0.0,1.0,0.0,1,0,0,0.46127432277756586,0.0,0.23063716138878293
0.0,1.0,0.42857142857142855,1.0,0.5436893203883495,1.0,1.0,0.8287101248266296,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.4667948717948718,0.0,0.2333974358974359
0.0,1.0,0.42857142857142855,0.5,0.5384615384615384,1.0,1.0,0.7445054945054945,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.430550236180263,0.0,0.2152751180901315
0.0,1.0,0.42857142857142855,0.3333333333333333,0.5333333333333333,1.0,1.0,0.7158730158730159,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.4989990172169039,0.0,0.24949950860845194
0.0,1.0,0.42857142857142855,0.25,0.5377358490566038,0.75,1.0,0.6610512129380054,0,0,0.0,0.0,0.0,0,0.75,0.0,0.0,1,0,0,0.4197129186602871,0.0,0.20985645933014355
0.0,1.0,0.42857142857142855,0.4,0.5420560747663551,0.75,1.0,0.6867712505562973,0,1,0.0,0.0,0.0,0,0.75,1.0,0.0,1,1,0,0.4424139949274891,0.0,0.22120699746374456
0.0,1.0,0.42857142857142855,0.5,0.5462962962962963,0.75,1.0,0.7041446208112875,0,1,0.0,0.0,0.0,0,0.75,0.0,0.0,1,1,0,0.42804542861587924,0.0,0.21402271430793962
0.0,1.0,0.42857142857142855,0.5714285714285714,0.5504587155963303,0.6,1.0,0.6917431192660551,0,0,0.0,0.0,0.0,0,0.6,0.0,0.0,1,0,0,0.5238737523603992,0.0,0.2619368761801996
0.0,1.0,0.5,0.0,0.5454545454545454,0.0,0.0,0.5113636363636364,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.5831977464241482,0.0,0.2915988732120741
0.0,1.0,0.5,0.0,0.5495495495495496,0.0,0.0,0.34159159159159164,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.5615394227164813,0.0,0.28076971135824064
0.0,1.0,0.5,0.5,0.5446428571428571,0.0,0.0,0.42410714285714285,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.5400864138262121,0.0,0.27004320691310607
0.0,1.0,0.5,0.3333333333333333,0.5398230088495575,0.0,0.0,0.39552605703048177,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.4215649393397912,0.0,0.2107824696698956
0.0,1.0,0.5,0.25,0.5350877192982456,0.0,0.0,0.38084795321637427,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.5208267647574006,0.0,0.2604133823787003
0.0,1.0,0.4444444444444444,0.0,0.5391304347826087,0.0,1.0,0.7458937198067632,0,1,0.0,0.0,0.0,0,0.0,1.0,0.0,1,0,0,0.6765132294309533,0.0,0.33825661471547663
0.0,1.0,0.4444444444444444,1.0,0.5431034482758621,0.0,1.0,0.6645913154533845,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.46923543406260204,0.0,0.23461771703130102
0.0,1.0,0.4444444444444444,1.0,0.5470085470085471,0.0,1.0,0.6652421652421653,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.553314121037464,0.0,0.276657060518732
0.0,1.0,0.4444444444444444,1.0,0.5423728813559322,0.0,1.0,0.6644695543000628,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.4420742920191247,0.0,0.22103714600956234
0.0,1.0,0.4444444444444444,0.75,0.5378151260504201,0.0,1.0,0.6220432617491441,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.41812166881088036,0.0,0.20906083440544018
0.0,1.0,0.4444444444444444,0.6,0.5333333333333333,0.0,1.0,0.5962962962962962,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.5403380431255715,0.0,0.27016902156278577
0.0,1.0,0.4444444444444444,0.5,0.5371900826446281,0.0,1.0,0.5802724211815121,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.5100257233699212,0.0,0.2550128616849606
0.0,1.0,0.4444444444444444,0.5714285714285714,0.5409836065573771,0.0,1.0,0.5928094370717322,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.4685682223342827,0.0,0.23428411116714135
0.0,1.0,0.5,0.0,0.5447154471544715,0.0,0.0,0.5111788617886179,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.5569752584504588,0.0,0.2784876292252294
0.0,1.0,0.5,1.0,0.5403225806451613,0.0,0.0,0.6080645161290322,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.518595825426945,0.0,0.2592979127134725
0.0,1.0,0.5,0.5,0.544,0.0,0.0,0.5088,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.5571648191601263,0.0,0.27858240958006314
0.0,1.0,0.5,0.6666666666666666,0.5476190476190477,0.0,0.0,0.5428571428571429,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.5675687825930588,0.0,0.2837843912965294
0.0,1.0,0.5,0.75,0.5433070866141733,0.0,0.0,0.5586614173228346,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.5980331654490075,0.0,0.29901658272450377
0.0,1.0,0.5,0.6,0.546875,0.0,0.0,0.529375,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.6785068127689587,0.0,0.3392534063844794
0.0,1.0,0.5454545454545454,0.0,0.5426356589147286,0.0,0.0,0.6960300681230914,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.47954949614700654,0.0,0.23977474807350327
0.0,1.0,0.5454545454545454,0.0,0.5384615384615384,0.0,0.0,0.5209790209790209,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.46654695397712154,0.0,0.23327347698856077
0.0,1.0,0.5454545454545454,0.0,0.5343511450381679,1.0,0.0,0.6159611380985426,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.44788663439046944,0.0,0.22394331719523472
0.0,1.0,0.5454545454545454,0.0,0.5378787878787878,1.0,1.0,0.6805555555555555,0,0,0.0,0.0,0.0,0,1.0,1.0,0.0,1,1,0,0.4390510510510511,0.0,0.21952552552552554
0.0,1.0,0.5454545454545454,0.25,0.5413533834586466,1.0,1.0,0.722801321485532,0,1,0.0,0.0,0.0,0,1.0,1.0,0.0,1,1,0,0.5314622898795061,0.0,0.26573114493975303
0.0,1.0,0.5454545454545454,0.4,0.5447761194029851,0.5,1.0,0.6650384441429217,0,0,0.0,0.0,0.0,0,0.5,0.0,0.0,1,0,0,0.44371336039027587,0.0,0.22185668019513793
0.0,1.0,0.5454545454545454,0.5,0.5407407407407407,0.5,1.0,0.6810325476992144,0,0,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0,0,0.48455985216144803,0.0,0.24227992608072402
0.0,1.0,0.5454545454545454,0.42857142857142855,0.5367647058823529,0.6666666666666666,1.0,0.6962428910958322,0,1,0.0,0.0,0.0,0,0.6666666666666666,0.0,0.0,0,0,0,0.4734490811249873,0.0,0.23672454056249365
0.0,1.0,0.5,0.0,0.5328467153284672,0.0,0.0,0.6776155717761557,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.48039785571271715,0.0,0.24019892785635857
0.0,1.0,0.5,0.0,0.5289855072463768,1.0,0.0,0.6057971014492753,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.4254878616905637,0.0,0.21274393084528184
0.0,1.0,0.5,0.0,0.5323741007194245,1.0,0.0,0.606474820143885,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,1,1,0,0.42025266482431894,0.0,0.21012633241215947
0.0,1.0,0.5,0.3333333333333333,0.5285714285714286,1.0,0.0,0.6723809523809524,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5177064765300059,0.0,0.25885323826500295
0.0,1.0,0.5,0.25,0.524822695035461,1.0,0.0,0.6549645390070922,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5281821804027339,0.0,0.26409109020136695
0.0,1.0,0.5,0.2,0.528169014084507,1.0,1.0,0.7046948356807512,0,1,0.0,0.0,0.0,0,1.0,1.0,0.0,1,1,0,0.4225959734900588,0.0,0.2112979867450294
0.0,1.0,0.5,0.3333333333333333,0.5244755244755245,1.0,0.5,0.642968142968143,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.48738208991792237,0.0,0.24369104495896118
0.0,1.0,0.5,0.2857142857142857,0.5208333333333334,1.0,0.5,0.6344246031746031,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.6169615088787078,0.0,0.3084807544393539
0.0,1.0,0.5,0.25,0.5172413793103449,1.0,0.5,0.6278735632183908,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5119315141787052,0.0,0.2559657570893526
0.0,0.5,0.0,0.0,0.5136986301369864,0.0,0.0,0.5068493150684932,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.4901349656502124,0.0,0.2450674828251062
0.0,0.5,0.0,0.0,0.5102040816326531,1.0,0.0,0.5025510204081632,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.3222337063167513,0.0,0.16111685315837565
0.0,0.5,0.0,0.0,0.5135135135135135,0.5,1.0,0.5027027027027027,0,1,0.0,0.0,0.0,0,0.5,1.0,0.0,1,0,0,0.5093481760741706,0.0,0.2546740880370853
0.0,0.5,0.0,0.3333333333333333,0.5100671140939598,0.6666666666666666,1.0,0.6020134228187919,0,1,0.0,0.0,0.0,0,0.6666666666666666,0.0,0.0,0,0,0,0.408528414912903,0.0,0.2042642074564515
0.0,0.5,0.0,0.25,0.5066666666666667,0.75,1.0,0.6013333333333334,0,0,0.0,0.0,0.0,0,0.75,0.0,0.0,0,0,0,0.4569210292812777,0.0,0.22846051464063885
0.0,0.5,0.0,0.0,0.5033112582781457,0.0,0.0,0.3344370860927152,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.6579685141255122,0.0,0.3289842570627561
0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.4,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.6496649088112502,0.0,0.3248324544056251
0.0,0.5,0.0,0.0,0.49673202614379086,1.0,0.0,0.3993464052287582,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5075447972335744,0.0,0.2537723986167872
0.0,0.5,0.0,0.0,0.4935064935064935,1.0,0.0,0.39870129870129867,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.6001782747862728,0.0,0.3000891373931364
0.0,0.5,0.0,0.0,0.4967741935483871,0.0,0.0,0.33225806451612905,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.49345549738219896,0.0,0.24672774869109948
0.0,0.5,0.0,1.0,0.4935897435897436,1.0,0.0,0.5987179487179487,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.4621906507791017,0.0,0.23109532538955085
0.0,0.5,0.0,0.5,0.49044585987261147,1.0,0.0,0.4980891719745223,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.4893397168739021,0.0,0.24466985843695105
0.0,0.5,0.0,0.3333333333333333,0.4873417721518987,1.0,0.0,0.46413502109704635,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.43566531629791205,0.0,0.21783265814895603
0.0,0.5,0.0,0.25,0.49056603773584906,0.5,0.0,0.3481132075471698,0,0,0.0,0.0,0.0,0,0.5,0.0,0.0,1,0,0,0.4932356956683629,0.0,0.24661784783418145
0.0,0.5,0.0,0.4,0.49375,0.5,1.0,0.4822916666666666,0,1,0.0,0.0,0.0,0,0.5,1.0,0.0,1,1,0,0.42918898240244835,0.0,0.21459449120122417
0.0,0.5,0.0,0.5,0.4906832298136646,0.6666666666666666,1.0,0.5262249827467219,0,0,0.0,0.0,0.0,0,0.6666666666666666,0.0,0.0,0,0,0,0.4888856968434661,0.0,0.24444284842173306
0.0,0.5,0.0,0.42857142857142855,0.49382716049382713,0.5,1.0,0.4870664315108759,0,0,0.0,0.0,0.0,0,0.5,0.0,0.0,1,0,0,0.5520712265081906,0.0,0.2760356132540953
0.0,0.5,0.0,0.5,0.49693251533742333,0.5,1.0,0.49948875255623726,0,1,0.0,0.0,0.0,0,0.5,0.0,0.0,1,1,0,0.34740644997245407,0.0,0.17370322498622703
0.0,0.5,0.0,0.5714285714285714,0.5,0.5,1.0,0.5119047619047619,0,0,0.0,0.0,0.0,0,0.5,0.0,0.0,1,0,0,0.44654088050314467,0.0,0.22327044025157233
0.0,0.5,0.3333333333333333,0.0,0.49696969696969695,0.0,0.0,0.44343434343434335,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.5030019530779062,0.0,0.2515009765389531
0.0,0.5,0.3333333333333333,0.0,0.4939759036144578,1.0,0.0,0.46546184738955815,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5143959744239719,0.0,0.25719798721198595
0.0,0.5,0.3333333333333333,0.0,0.49101796407185627,1.0,0.0,0.3873918829008649,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.45889456572224807,0.0,0.22944728286112404
0.0,0.5,0.3333333333333333,0.0,0.4880952380952381,1.0,0.0,0.38690476190476186,0,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.5564113238967526,0.0,0.2782056619483763
0.0,0.5,0.25,0.0,0.4911242603550296,0.0,1.0,0.5602810650887574,0,1,0.0,0.0,0.0,0,0.0,1.0,0.0,1,0,0,0.4292229647334277,0.0,0.21461148236671385
0.0,0.5,0.25,1.0,0.49411764705882355,0.0,1.0,0.6488235294117647,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.4707710620288322,0.0,0.2353855310144161
0.0,0.5,0.25,1.0,0.49707602339181284,0.0,1.0,0.5411793372319688,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.42321541377132027,0.0,0.21160770688566014
0.0,0.5,0.25,1.0,0.5,0.0,1.0,0.5416666666666666,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.414572605561277,0.0,0.2072863027806385
0.0,0.5,0.4,0.0,0.5028901734104047,0.0,0.0,0.35072254335260117,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.547522959102609,0.0,0.2737614795513045
0.0,0.5,0.4,1.0,0.5057471264367817,0.0,0.0,0.4811494252873564,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.5240476022815295,0.0,0.26202380114076473
0.0,0.5,0.4,1.0,0.5028571428571429,0.0,0.0,0.4004761904761905,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.7389864325618515,0.0,0.36949321628092574
0.0,0.5,0.4,0.6666666666666666,0.5056818181818182,0.0,0.0,0.3453914141414141,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.5701202843083651,0.0,0.28506014215418257
0.0,0.5,0.4,0.75,0.5084745762711864,0.0,0.0,0.35974576271186437,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.5399871408081507,0.0,0.26999357040407534
0.0,0.5,0.5,0.0,0.5112359550561798,0.0,0.0,0.37780898876404495,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.37741806554756197,0.0,0.18870903277378098
0.0,0.5,0.5,1.0,0.5083798882681564,0.5,0.0,0.6016759776536313,0,1,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0,0,0.39825889664356706,0.0,0.19912944832178353
0.0,0.5,0.5,0.5,0.5111111111111111,0.5,0.0,0.5022222222222222,0,1,0.0,0.0,0.0,0,0.5,0.0,0.0,1,0,0,0.39787234042553193,0.0,0.19893617021276597
0.0,0.5,0.5,0.6666666666666666,0.5082872928176796,0.6666666666666666,0.0,0.5683241252302025,0,0,0.0,0.0,0.0,0,0.6666666666666666,0.0,0.0,0,0,0,0.3679852346984586,0.0,0.1839926173492293
0.0,0.5,0.5,0.5,0.5054945054945055,0.75,0.0,0.5510989010989011,0,1,0.0,0.0,0.0,0,0.75,0.0,0.0,0,0,0,0.5034454604833443,0.0,0.25172273024167213
0.0,0.5,0.5,0.4,0.5081967213114754,0.75,0.0,0.5316393442622951,0,1,0.0,0.0,0.0,0,0.75,0.0,0.0,1,0,0,0.4084848484848485,0.0,0.20424242424242425
0.0,0.5,0.5,0.5,0.5108695652173914,0.75,1.0,0.6268115942028986,0,1,0.0,0.0,0.0,0,0.75,1.0,0.0,1,1,0,0.6167016968267801,0.0,0.30835084841339006
