MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,speed,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,ST,distance_ratio,rally_count,ST_end
,0.6666666666666666,0.625,0.42857142857142855,0.5208333333333334,0.25,0.0,0,0,1,,,122.0,0,0.25,0.0,,0,0,0.5552126200274348,7,0
,0.6666666666666666,0.5555555555555556,,0.5228215767634855,,,0,0,1,,,124.0,0,,,,0,0,0.3627571175589157,1,0
,0.6666666666666666,0.5555555555555556,1.0,0.5206611570247934,1.0,,0,0,0,,1.0,,0,1.0,,,0,0,0.5510291595197255,0,0
,0.6666666666666666,0.5555555555555556,0.5,0.522633744855967,0.5,,0,0,1,,1.0,124.0,0,0.5,,,0,0,0.5392091152815013,7,0
,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5245901639344263,0.5,,0,0,1,,1.0,124.0,0,0.5,,,0,0,0.4548374662726455,1,0
,0.6666666666666666,0.5555555555555556,0.75,0.5224489795918368,0.5,,0,0,1,,1.0,125.0,0,0.5,,,0,0,0.48768970539867496,6,0
,0.6666666666666666,0.5555555555555556,0.6,0.524390243902439,0.5,,0,0,1,,1.0,113.0,0,0.5,,,0,0,0.4068002863278454,1,0
,,,,0.0,,,0,0,1,0.0,,102.0,0,,,,0,0,0.5727605727605727,1,0
,,,0.0,0.0,,0.0,0,0,1,0.0,,125.0,0,,0.0,,0,0,0.5288924254480695,3,0
,,,0.0,0.3333333333333333,,0.0,0,0,0,0.0,,101.0,0,,,,1,0,0.4849013842949896,6,0
,,,0.3333333333333333,0.25,,0.0,0,0,1,0.0,,121.0,0,,,,0,0,0.6100395856144193,3,0
,,,0.25,0.2,,0.0,0,0,1,0.0,,126.0,0,,,,0,0,0.5516941789748045,1,0
,,0.0,,0.3333333333333333,,1.0,0,0,1,,,111.0,0,,1.0,,1,0,0.4235667259358932,3,0
,,0.0,1.0,0.42857142857142855,,1.0,0,0,1,1.0,,117.0,0,,,,1,0,0.4719334719334719,1,0
,,0.0,1.0,0.5,,1.0,0,0,1,1.0,,129.0,0,,,,1,0,0.4621497281472187,1,0
,,0.0,1.0,0.4444444444444444,,1.0,0,0,1,1.0,,103.0,0,,,,0,0,0.4349875654207342,4,0
,,0.0,0.75,0.4,1.0,1.0,0,0,1,1.0,,120.0,0,1.0,,,0,0,0.3730176130965432,2,0
,,0.0,0.6,0.45454545454545453,1.0,1.0,0,0,0,1.0,,108.0,0,1.0,,,0,0,0.4469071813407897,1,0
,,0.5,,0.4166666666666667,,0.0,0,0,1,,,124.0,0,,0.0,,0,0,0.43722642260246714,3,0
,,0.5,0.0,0.46153846153846156,0.0,0.0,0,0,0,,,97.0,0,0.0,,,0,0,0.49906266738082483,2,0
,,0.5,0.5,0.42857142857142855,0.0,0.0,0,0,1,0.0,,106.0,0,0.0,,,0,0,0.490442054958184,1,0
,,0.5,0.3333333333333333,0.4666666666666667,0.0,0.0,0,0,1,0.0,,91.0,0,0.0,,,1,0,0.457745341815481,4,0
,,0.5,0.5,0.5,0.0,0.0,0,0,0,0.0,,105.0,0,0.0,,,0,0,0.5333776154101627,2,0
,,0.5,0.6,0.5294117647058824,0.0,0.0,0,0,1,0.0,,120.0,0,0.0,,1.0,0,0,0.5450724074254057,4,0
,,0.6666666666666666,,0.5,1.0,,0,0,0,,,93.0,0,1.0,,,0,0,0.461013374771075,2,0
,,0.6666666666666666,0.0,0.5263157894736842,1.0,1.0,0,0,0,,,106.0,0,1.0,1.0,,1,0,0.46707693933070965,5,0
,,0.6666666666666666,0.5,0.55,1.0,1.0,0,0,1,1.0,,113.0,0,1.0,,,1,0,0.43826322930800543,1,0
,,0.6666666666666666,0.6666666666666666,0.5714285714285714,1.0,1.0,0,0,0,1.0,,92.0,0,1.0,1.0,,1,0,0.4536320653341929,3,0
,,0.6666666666666666,0.75,0.5454545454545454,1.0,1.0,0,0,0,1.0,,105.0,0,1.0,,,0,0,0.4590256797583081,2,0
,,0.6666666666666666,0.6,0.5217391304347826,1.0,1.0,0,0,0,1.0,,115.0,0,1.0,,,0,0,0.5556365564318377,2,0
,,0.6666666666666666,0.5,0.5,1.0,1.0,0,0,1,1.0,,110.0,0,1.0,,,0,0,0.44628663686040737,6,0
,,0.6666666666666666,0.42857142857142855,0.52,1.0,1.0,0,0,0,1.0,,105.0,0,1.0,,,0,0,0.5339587242026267,3,0
,,0.6666666666666666,0.5,0.5384615384615384,1.0,1.0,0,0,1,1.0,,123.0,0,1.0,,,0,0,0.4501769670569017,1,0
,,0.6666666666666666,0.5714285714285714,0.5555555555555556,0.6666666666666666,1.0,0,0,1,1.0,,104.0,0,0.6666666666666666,,,0,0,0.5313548387096774,3,0
,,0.75,,0.5714285714285714,,,0,0,1,,,112.0,0,,,,1,0,0.4768544868146462,2,0
,,0.75,1.0,0.5862068965517241,,,0,0,1,,,123.0,0,,,,0,0,0.5854814814814815,2,0
,,0.75,1.0,0.5666666666666667,,,0,0,1,,,127.0,0,,,,0,0,0.5074763783139161,1,0
,,0.75,0.6666666666666666,0.5806451612903226,,1.0,0,0,1,,,120.0,0,,1.0,,1,0,0.5789860542731138,8,0
,,0.75,0.75,0.59375,,1.0,0,0,0,,,95.0,0,,,1.0,1,0,0.5788435332641813,8,0
,,0.8,,0.5757575757575758,1.0,,0,0,0,,,106.0,0,1.0,,,0,0,0.3524984187223277,2,0
,,0.8,0.0,0.5882352941176471,1.0,,0,0,1,1.0,,119.0,0,1.0,,,1,0,0.40738636363636366,1,0
,,0.8,0.5,0.6,1.0,,0,0,1,1.0,,121.0,0,1.0,,,1,0,0.4508856682769727,5,0
,,0.8,0.6666666666666666,0.6111111111111112,1.0,1.0,0,0,0,1.0,,107.0,0,1.0,1.0,,0,0,0.5400388949265001,3,0
,,0.8,0.75,0.6216216216216216,1.0,1.0,0,0,1,1.0,,105.0,0,1.0,,,0,0,0.4519807045753545,1,0
,,0.8333333333333334,,0.6052631578947368,,,0,0,1,,,127.0,0,,,,0,0,0.5533883470867716,1,0
,,0.8333333333333334,0.0,0.5897435897435898,1.0,,0,0,0,,,96.0,0,1.0,,,0,0,0.517648381294964,1,0
,,0.8333333333333334,0.0,0.6,0.5,,0,0,1,,,119.0,0,0.5,,,0,0,0.49597365230451856,6,0
,,0.8333333333333334,0.3333333333333333,0.5853658536585366,0.5,0.0,0,0,1,,,115.0,0,0.5,0.0,,0,0,0.43553785780240073,3,0
,,0.8333333333333334,0.25,0.5952380952380952,0.3333333333333333,0.0,0,0,0,,,96.0,0,0.3333333333333333,,,0,0,0.5516390977443608,2,0
,,0.8333333333333334,0.4,0.5813953488372093,0.3333333333333333,0.0,0,0,1,,,122.0,0,0.3333333333333333,,,0,0,0.4292415949960907,1,0
,,0.7142857142857143,,0.5681818181818182,1.0,,0,0,0,,,105.0,0,1.0,,,0,0,0.5010889539236371,4,0
,,0.7142857142857143,0.0,0.5777777777777777,1.0,,0,0,1,,,121.0,0,1.0,,,0,0,0.5476481641661944,1,0
,,0.7142857142857143,0.5,0.5869565217391305,1.0,,0,0,0,,,107.0,0,1.0,,,1,0,0.43773873185637896,3,0
,,0.7142857142857143,0.6666666666666666,0.5957446808510638,1.0,,0,0,1,,,113.0,0,1.0,,,0,0,0.47945339763949335,5,0
,,0.7142857142857143,0.75,0.6041666666666666,1.0,,0,0,1,1.0,,123.0,0,1.0,,,1,0,0.4789621318373071,1,0
,1.0,,,0.6122448979591837,0.0,,0,0,0,,,92.0,0,0.0,,,0,0,0.5288090625054547,8,0
,1.0,,1.0,0.6,0.5,,0,0,0,,,97.0,0,0.5,,,0,0,0.5089304475730195,5,0
,1.0,,0.5,0.6078431372549019,0.5,1.0,0,0,0,,,98.0,0,0.5,1.0,,0,0,0.5692316575563938,6,0
,1.0,,0.6666666666666666,0.5961538461538461,0.5,1.0,0,0,1,,,124.0,0,0.5,,,0,0,0.4205888523672984,1,0
,1.0,,0.5,0.5849056603773585,0.5,1.0,0,0,1,,,108.0,0,0.5,,,0,0,0.5831698502839443,1,0
,1.0,,0.4,0.5740740740740741,0.5,1.0,0,0,1,,,129.0,0,0.5,,,0,0,0.5378416455339532,1,0
,1.0,0.0,,0.5636363636363636,,0.0,0,0,0,,,105.0,0,,0.0,,0,0,0.4977139343804147,6,0
,1.0,0.0,0.0,0.5714285714285714,,0.0,0,0,1,,,127.0,0,,,,0,0,0.49875604699378023,3,0
,1.0,0.0,0.5,0.5614035087719298,,0.0,0,0,0,,,116.0,0,,0.0,,0,0,0.4997946611909651,8,0
,1.0,0.0,0.3333333333333333,0.5689655172413793,,0.5,0,0,0,,,109.0,0,,1.0,,0,0,0.5167856414440138,1,0
,1.0,0.0,0.5,0.576271186440678,,0.5,0,0,1,,,119.0,0,,,,0,0,0.5292746964227109,3,0
,1.0,0.0,0.6,0.5833333333333334,,0.5,0,0,1,,,124.0,0,,,,0,0,0.44187072578866093,1,0
,1.0,0.5,,0.5901639344262295,0.0,,0,0,0,,0.0,,0,0.0,,,0,0,0.6046790641871626,0,0
,1.0,0.5,1.0,0.5967741935483871,0.0,,0,0,1,,0.0,126.0,0,0.0,,,0,0,0.5534885581693071,4,0
,1.0,0.5,1.0,0.5873015873015873,0.3333333333333333,,0,0,0,,0.0,89.0,0,0.3333333333333333,,,0,0,0.5195076637250349,1,0
,1.0,0.5,0.6666666666666666,0.578125,0.5,,0,0,0,,0.0,92.0,0,0.5,,,0,0,0.4692535151771167,1,0
,1.0,0.5,0.5,0.5692307692307692,0.5,,0,0,0,,0.0,89.0,0,0.5,,,0,0,0.499261759122548,1,0
,1.0,0.5,0.4,0.5606060606060606,0.6,,0,0,0,,0.0,90.0,0,0.6,,,0,0,0.49065688409950714,1,0
,1.0,0.3333333333333333,,0.5522388059701493,,,0,0,1,,,123.0,0,,,,0,0,0.4488350983358548,2,0
,1.0,0.3333333333333333,0.0,0.5588235294117647,,,0,0,1,,,122.0,0,,,,0,0,0.4337310544985489,1,0
,1.0,0.3333333333333333,0.5,0.5652173913043478,,,0,0,0,,,106.0,0,,,,0,0,0.48926139339968566,3,0
,1.0,0.3333333333333333,0.6666666666666666,0.5714285714285714,,1.0,0,0,1,,,125.0,0,,1.0,,0,0,0.5020427404148334,1,0
,1.0,0.3333333333333333,0.75,0.5774647887323944,,1.0,0,0,1,1.0,,100.0,0,,,,1,0,0.37136547662863456,1,0
,1.0,0.5,,0.5833333333333334,,,0,0,0,,,90.0,0,,,,0,0,0.5618344995436568,4,0
,1.0,0.5,1.0,0.5753424657534246,,,0,0,0,,,91.0,0,,,,0,0,0.5881675543400028,3,0
,1.0,0.5,0.5,0.5675675675675675,1.0,,0,0,1,,,120.0,0,1.0,,,0,0,0.5377552792873272,5,0
,1.0,0.5,0.3333333333333333,0.56,1.0,,0,0,1,,,110.0,0,1.0,,,0,0,0.554439390943247,1,0
,1.0,0.5,0.25,0.5526315789473685,1.0,,0,0,1,0.0,,106.0,0,1.0,,,0,0,0.4944933920704846,1,0
,1.0,0.4,,0.5454545454545454,1.0,,0,0,0,,1.0,,0,1.0,,,0,0,0.467125382262997,0,0
,1.0,0.4,0.0,0.5512820512820513,1.0,,0,0,0,,1.0,106.0,0,1.0,,,0,0,0.5096074889144359,1,0
,1.0,0.4,0.5,0.5569620253164557,1.0,,0,0,1,,1.0,114.0,0,1.0,,,0,0,0.47907085675353434,7,0
,1.0,0.4,0.6666666666666666,0.5625,0.5,,0,0,0,,1.0,102.0,0,0.5,,,0,0,0.45998045660477926,3,0
,1.0,0.4,0.75,0.5679012345679012,0.5,1.0,0,0,1,,1.0,120.0,0,0.5,1.0,,1,0,0.44380212827149845,5,0
,1.0,0.5,,0.5609756097560976,,,0,0,1,,,103.0,0,,,,0,0,0.48987559210868775,3,0
,1.0,0.5,0.0,0.5542168674698795,,,0,0,1,,,92.0,0,,,,0,0,0.596656094600415,1,0
,1.0,0.5,0.0,0.5476190476190477,,0.0,0,0,0,,,93.0,0,,0.0,,0,0,0.5424052472082694,3,0
,1.0,0.5,0.0,0.5411764705882353,1.0,0.0,0,0,0,,,89.0,0,1.0,,,0,0,0.5216265774997303,1,0
,1.0,0.42857142857142855,,0.5465116279069767,,1.0,0,0,1,,,121.0,0,,1.0,,0,0,0.5096804606215698,3,0
,1.0,0.42857142857142855,1.0,0.5402298850574713,,1.0,0,0,0,,,96.0,0,,,,0,0,0.4687912351553441,4,0
,1.0,0.42857142857142855,0.5,0.5454545454545454,,1.0,0,0,1,,,126.0,0,,,,0,0,0.4792944785276073,1,0
,1.0,0.42857142857142855,0.6666666666666666,0.550561797752809,,1.0,0,0,1,1.0,,123.0,0,,,,1,0,0.4575342465753425,1,0
,1.0,0.42857142857142855,0.75,0.5555555555555556,,1.0,0,0,1,1.0,,114.0,0,,,,0,0,0.6952519109524075,1,0
,1.0,0.5,,0.5494505494505495,,,0,0,1,0.0,,101.0,0,,,,0,0,0.5377358490566037,1,0
,1.0,0.5,0.0,0.5434782608695652,,0.0,0,0,1,0.0,,114.0,0,,0.0,,0,0,0.39724397739664913,1,0
,1.0,0.5,0.0,0.5376344086021505,,0.0,0,0,1,0.0,,106.0,0,,0.0,,0,0,0.5444040697674418,3,0
,1.0,0.5,0.0,0.5319148936170213,,0.0,0,0,0,0.0,,104.0,0,,,,0,0,0.5856681595667118,1,0
,1.0,0.4444444444444444,,0.5368421052631579,,,0,0,1,,,117.0,0,,,,0,0,0.5226590048321796,1,0
,1.0,0.4444444444444444,1.0,0.5416666666666666,,,0,0,0,,,105.0,0,,,,1,0,0.5104360947355596,15,0
,1.0,0.4444444444444444,1.0,0.5463917525773195,,1.0,0,0,1,,,120.0,0,,1.0,,0,0,0.5620009102569407,3,0
,1.0,0.4444444444444444,1.0,0.5510204081632653,,1.0,0,0,1,,,130.0,0,,,,0,0,0.47209730925175086,1,0
,1.0,0.5,,0.5454545454545454,,,0,0,1,0.0,,121.0,0,,,,0,0,0.5956019381289602,1,0
,1.0,0.5,0.0,0.54,1.0,,0,0,1,0.0,,119.0,0,1.0,,,0,0,0.3978004124226707,3,0
,1.0,0.5,0.0,0.5346534653465347,1.0,,0,0,1,0.0,,117.0,0,1.0,,,0,0,0.5128108515448381,1,0
,1.0,0.5,0.0,0.5294117647058824,1.0,,0,0,1,0.0,,86.0,0,1.0,,,0,0,0.43325867183243544,1,0
,1.0,0.45454545454545453,,0.5339805825242718,,1.0,0,0,1,,,106.0,0,,1.0,,0,0,0.354430229662916,7,0
,1.0,0.45454545454545453,1.0,0.5288461538461539,1.0,1.0,0,0,0,,,101.0,0,1.0,,,0,0,0.47642045454545456,4,0
,1.0,0.45454545454545453,0.5,0.5333333333333333,1.0,1.0,0,0,0,,,104.0,0,1.0,,,0,0,0.43214040142758914,5,0
,1.0,0.45454545454545453,0.6666666666666666,0.5377358490566038,1.0,1.0,0,0,0,,,100.0,0,1.0,1.0,,1,0,0.5240671878058046,13,0
,1.0,0.45454545454545453,0.75,0.5420560747663551,1.0,1.0,0,0,1,1.0,,110.0,0,1.0,,,1,0,0.41255506607929515,1,0
,1.0,0.5,,0.5370370370370371,,,0,0,1,0.0,,103.0,0,,,,0,0,0.5031630170316302,1,0
,1.0,0.5,0.0,0.5412844036697247,,,0,0,1,0.0,,118.0,0,,,,0,0,0.5046296296296297,1,0
,1.0,0.5,0.5,0.5454545454545454,,1.0,0,0,1,0.0,,120.0,0,,1.0,,1,0,0.5018301506682179,5,0
,1.0,0.5,0.6666666666666666,0.5495495495495496,,1.0,0,0,0,0.0,,94.0,0,,,,0,0,0.5448765432098766,4,0
,1.0,0.5,0.75,0.5535714285714286,0.0,1.0,0,0,0,0.0,,95.0,0,0.0,,,0,0,0.5794961845300035,6,0
,1.0,0.5,0.8,0.5575221238938053,0.0,1.0,0,0,1,0.0,,117.0,0,0.0,,,0,0,0.5073595392754303,11,0
,1.0,0.5,0.8333333333333334,0.5614035087719298,0.0,1.0,0,0,1,0.0,,122.0,0,0.0,,,0,0,0.4363685981988539,1,0
,1.0,0.5,0.8571428571428571,0.5565217391304348,0.0,1.0,0,0,0,0.0,,92.0,0,0.0,,,0,0,0.619974507982458,7,0
,1.0,0.5,0.75,0.5603448275862069,0.0,1.0,0,0,1,0.0,,102.0,0,0.0,,,1,0,0.4924414466325458,8,0
,1.0,,,0.5641025641025641,,,0,0,0,,,97.0,0,,,,0,0,0.49524104310144706,1,0
,1.0,,1.0,0.5677966101694916,,1.0,0,0,1,,,116.0,0,,1.0,,1,0,0.45027969369467225,3,0
,1.0,,1.0,0.5630252100840336,,0.5,0,0,0,,,100.0,0,,0.0,,0,0,0.48710880492946323,10,0
,1.0,,0.6666666666666666,0.5666666666666667,,0.5,0,0,1,,,117.0,0,,,,0,0,0.41103305309224925,1,0
,1.0,,0.75,0.5702479338842975,0.0,0.5,0,0,1,,,114.0,0,0.0,1.0,,0,0,0.5633111905978538,3,0
,1.0,1.0,,0.5655737704918032,,,0,0,1,,,95.0,0,,,,0,0,0.5236603284356094,1,0
,1.0,1.0,0.0,0.5609756097560976,,0.0,0,0,1,,,113.0,0,,0.0,,0,0,0.453916891377999,1,0
,1.0,1.0,0.0,0.5564516129032258,,0.0,0,0,1,,,122.0,0,,,,0,0,0.5908669345934725,1,0
,1.0,1.0,0.0,0.56,,0.0,0,0,1,,,126.0,0,,,,0,0,0.46136880096243815,2,0
,1.0,1.0,0.25,0.5555555555555556,1.0,0.0,0,0,0,,,93.0,0,1.0,,,0,0,0.4827321565617805,3,0
,1.0,0.5,,0.5511811023622047,1.0,,0,0,1,,,114.0,0,1.0,,,0,0,0.4528702931606743,8,0
,1.0,0.5,0.0,0.5546875,1.0,1.0,0,0,1,,,126.0,0,1.0,1.0,,0,0,0.4777420153503342,3,0
,1.0,0.5,0.5,0.5503875968992248,1.0,1.0,0,0,0,,,108.0,0,1.0,,,0,0,0.49498293614911176,10,0
,1.0,0.5,0.3333333333333333,0.5538461538461539,1.0,1.0,0,0,1,,,116.0,0,1.0,1.0,,1,0,0.552027616554759,3,0
,1.0,0.5,0.5,0.549618320610687,1.0,1.0,0,0,1,,,120.0,0,1.0,,,0,0,0.5230204002707144,6,0
,1.0,0.5,0.4,0.5454545454545454,1.0,1.0,0,0,0,,,111.0,0,1.0,,0.0,0,0,0.5420847351653914,4,0
,1.0,0.3333333333333333,,0.5413533834586466,,,0,0,1,,,111.0,0,,,,0,0,0.545369284876905,1,0
,1.0,0.3333333333333333,0.0,0.5447761194029851,,,0,0,1,,,113.0,0,,,,0,0,0.5045817321903636,2,0
,1.0,0.3333333333333333,0.5,0.5481481481481482,0.0,,0,0,0,,0.0,,0,0.0,,,0,0,0.5451263537906137,0,0
,1.0,0.3333333333333333,0.6666666666666666,0.5514705882352942,0.0,,0,0,1,,0.0,99.0,0,0.0,,,0,0,0.5845200643596455,4,0
,1.0,0.3333333333333333,0.75,0.5547445255474452,0.0,,0,0,1,,0.0,107.0,0,0.0,,1.0,0,0,0.5634983652498833,4,0
,1.0,0.5,,0.5579710144927537,,,0,0,1,,,124.0,0,,,,0,0,0.41071166544387383,1,0
,1.0,0.5,1.0,0.5611510791366906,0.0,,0,0,0,,,98.0,0,0.0,,,0,0,0.5001874225080015,3,0
,1.0,0.5,1.0,0.5642857142857143,0.0,,0,0,0,,,101.0,0,0.0,,,0,0,0.3332420591456736,1,0
,1.0,0.5,1.0,0.5673758865248227,0.0,,0,0,1,,,97.0,0,0.0,,,0,0,0.4505003573981415,3,0
,1.0,0.6,,0.5633802816901409,,,0,0,0,,,90.0,0,,,,0,0,0.5050090943211017,5,0
,1.0,0.6,0.0,0.5594405594405595,,,0,0,1,,,117.0,0,,,,0,0,0.5255391010652117,1,0
,1.0,0.6,0.0,0.5555555555555556,1.0,,0,0,0,,,89.0,0,1.0,,,0,0,0.5161762910511537,1,0
,1.0,0.6,0.0,0.5586206896551724,1.0,,0,0,0,,,95.0,0,1.0,,,1,0,0.525425790754258,2,0
,1.0,0.6,0.25,0.5547945205479452,1.0,,0,0,1,,,99.0,0,1.0,,,0,0,0.5576769292283087,1,0
,1.0,0.5,,0.5578231292517006,,,0,0,1,,,118.0,0,,,,0,0,0.4616975187081529,1,0
,1.0,0.5,1.0,0.5608108108108109,,,0,0,1,,,122.0,0,,,,1,0,0.41198230800160834,3,0
,1.0,0.5,1.0,0.5637583892617449,0.0,,0,0,0,,,94.0,0,0.0,,,0,0,0.5601025278416122,1,0
,1.0,0.5,1.0,0.5666666666666667,0.0,,0,0,0,,,106.0,0,0.0,,,1,0,0.4157465749465287,3,0
,1.0,0.5714285714285714,,0.5629139072847682,,,0,0,0,,,93.0,0,,,,0,0,0.4567929759704251,1,0
,1.0,0.5714285714285714,0.0,0.5657894736842105,,1.0,0,0,1,,,116.0,0,,1.0,,1,0,0.5247906586441465,8,0
,1.0,0.5714285714285714,0.5,0.5620915032679739,,1.0,0,0,1,,,121.0,0,,,,0,0,0.5309744779582366,3,0
,1.0,0.5714285714285714,0.3333333333333333,0.5584415584415584,,1.0,0,0,0,,,84.0,0,,,,0,0,0.528238255830523,7,0
,1.0,0.5714285714285714,0.25,0.5548387096774193,,1.0,0,0,1,,,96.0,0,,,,0,0,0.5238162996691687,3,0
,1.0,0.5,,0.5576923076923077,,1.0,0,0,1,,,102.0,0,,1.0,,0,0,0.3967979555021046,3,0
,1.0,0.5,1.0,0.5605095541401274,,1.0,0,0,1,,,113.0,0,,1.0,,1,0,0.5042952285962485,5,0
,1.0,0.5,1.0,0.5632911392405063,,1.0,0,0,1,1.0,,128.0,0,,,,1,0,0.46193474527761885,1,0
,1.0,0.5,1.0,0.5660377358490566,,1.0,0,0,0,1.0,,104.0,0,,,,1,0,0.34953222453222454,3,0
,1.0,0.5555555555555556,,0.5625,,,0,0,1,,,96.0,0,,,,0,0,0.4655269058295963,1,0
,1.0,0.5555555555555556,0.0,0.5590062111801242,,,0,0,1,,,100.0,0,,,,0,0,0.5573686894441611,1,0
,1.0,0.5555555555555556,0.0,0.5555555555555556,,,0,0,1,,,113.0,0,,,,0,0,0.47391176181585937,1,0
,1.0,0.5555555555555556,0.0,0.5521472392638037,,,0,0,1,,,97.0,0,,,,0,0,0.5454964142377787,1,0
,1.0,0.5,,0.5548780487804879,,1.0,0,0,1,,,108.0,0,,1.0,,0,0,0.525528572363684,3,0
,1.0,0.5,1.0,0.5575757575757576,0.0,1.0,0,0,0,,,94.0,0,0.0,,,0,0,0.4706370900763605,17,0
,1.0,0.5,1.0,0.5602409638554217,0.0,1.0,0,0,1,1.0,,128.0,0,0.0,,,1,0,0.4312883435582822,1,0
,1.0,0.5,1.0,0.5568862275449101,0.0,1.0,0,0,0,1.0,,101.0,0,0.0,,,0,0,0.5382192252793228,4,0
,1.0,0.5,0.75,0.5535714285714286,0.5,1.0,0,0,1,1.0,,119.0,0,0.5,,,0,0,0.3975121092029943,2,0
,1.0,0.5,0.6,0.5562130177514792,0.5,1.0,0,0,1,1.0,,125.0,0,0.5,,,1,0,0.4249233309742864,3,0
,1.0,0.5454545454545454,,0.5529411764705883,,,0,0,1,0.0,,121.0,0,,,,0,0,0.39096163951655283,1,0
,1.0,0.5454545454545454,0.0,0.5555555555555556,,,0,0,0,0.0,,96.0,0,,,,0,0,0.49914541151722325,2,0
,1.0,0.5454545454545454,0.5,0.5581395348837209,0.0,,0,0,1,0.0,,104.0,0,0.0,,,0,0,0.5703070884322328,4,0
,1.0,0.5454545454545454,0.6666666666666666,0.5549132947976878,0.5,,0,0,1,0.0,,115.0,0,0.5,,,0,0,0.5483634518338925,3,0
,1.0,0.5454545454545454,0.5,0.5517241379310345,0.6666666666666666,,0,0,1,0.0,,114.0,0,0.6666666666666666,,,0,0,0.552990128090071,3,0
,1.0,0.5454545454545454,0.4,0.5485714285714286,0.6666666666666666,,0,0,1,0.0,,124.0,0,0.6666666666666666,,,0,0,0.5692507901096858,1,0
,1.0,0.5,,0.5511363636363636,,,0,0,1,,,117.0,0,,,,0,0,0.4952134540750323,1,0
,1.0,0.5,1.0,0.5480225988700564,,0.0,0,0,1,,,111.0,0,,0.0,,0,0,0.5612422454229081,3,0
,1.0,0.5,0.5,0.550561797752809,0.0,0.0,0,0,0,,0.0,,0,0.0,,,0,0,0.5204755614266842,0,0
,1.0,0.5,0.6666666666666666,0.553072625698324,0.0,0.0,0,0,0,,0.0,106.0,0,0.0,,,0,0,0.5176601184068891,3,0
,1.0,0.5,0.75,0.5555555555555556,0.0,0.0,0,0,1,1.0,0.0,109.0,0,0.0,,,1,0,0.4224464060529634,1,0
,1.0,0.5,0.8,0.5524861878453039,0.5,0.0,0,0,0,1.0,0.0,89.0,0,0.5,,,0,0,0.5751605370694688,3,0
,1.0,0.5,0.6666666666666666,0.5494505494505495,0.5,0.0,0,0,1,0.5,0.0,110.0,0,0.5,,,0,0,0.45197091465748185,1,0
,1.0,0.5,0.5714285714285714,0.5519125683060109,0.5,0.0,0,0,1,0.5,0.0,128.0,0,0.5,,,1,0,0.441923139114968,3,0
,1.0,0.5,0.625,0.5489130434782609,0.5,0.0,0,0,1,0.5,0.0,131.0,0,0.5,0.0,,0,0,0.5214304180824346,14,0
,1.0,0.5,0.5555555555555556,0.5459459459459459,0.5,0.0,0,0,1,0.5,0.0,100.0,0,0.5,,,0,0,0.5963211215718379,5,0
,1.0,0.5,0.5,0.543010752688172,0.5,0.0,0,0,1,0.5,0.0,103.0,0,0.5,0.0,,0,0,0.4555234425176622,1,0
,1.0,0.5,0.45454545454545453,0.5401069518716578,0.6666666666666666,0.0,0,0,0,0.5,0.5,,0,0.6666666666666666,,,0,0,0.654906572585914,0,0
,0.6666666666666666,,,0.5372340425531915,1.0,,0,0,1,,,113.0,0,1.0,,,0,0,0.5163864917444007,3,0
,0.6666666666666666,,0.0,0.5396825396825397,1.0,,0,0,1,,,94.0,0,1.0,,,1,0,0.4245697683081278,2,0
,0.6666666666666666,,0.5,0.5368421052631579,1.0,,0,0,0,,,94.0,0,1.0,,,0,0,0.5200789637361746,5,0
,0.6666666666666666,,0.3333333333333333,0.5340314136125655,1.0,,0,0,1,,,129.0,0,1.0,,,0,0,0.49405393333705544,1,0
,0.6666666666666666,,0.25,0.53125,1.0,,0,0,0,,,98.0,0,1.0,,,0,0,0.626186660091234,1,0
,0.6666666666666666,0.0,,0.533678756476684,,,0,0,1,,,113.0,0,,,,0,0,0.46987341772151897,1,0
,0.6666666666666666,0.0,1.0,0.5360824742268041,,1.0,0,0,1,,,122.0,0,,1.0,,0,0,0.393998585525208,3,0
,0.6666666666666666,0.0,1.0,0.5333333333333333,1.0,1.0,0,0,0,,,104.0,0,1.0,,,0,0,0.5253662706718155,4,0
,0.6666666666666666,0.0,0.6666666666666666,0.5357142857142857,1.0,1.0,0,0,1,,,122.0,0,1.0,,,0,0,0.46284702199522204,3,0
,0.6666666666666666,0.0,0.75,0.5380710659898477,1.0,1.0,0,0,1,1.0,,124.0,0,1.0,,,1,0,0.4417655786350149,1,0
,0.6666666666666666,0.5,,0.5353535353535354,,,0,0,1,,,107.0,0,,,,0,0,0.5829776550338941,1,0
,0.6666666666666666,0.5,0.0,0.5326633165829145,,0.0,0,0,0,,,99.0,0,,0.0,,0,0,0.3670494699646643,3,0
,0.6666666666666666,0.5,0.0,0.53,,0.0,0,0,1,,,102.0,0,,0.0,,0,0,0.46445589808421667,1,0
,0.6666666666666666,0.5,0.0,0.5323383084577115,,0.0,0,0,1,,,83.0,0,,,,1,0,0.5739819677003863,6,0
,0.6666666666666666,0.5,0.25,0.5297029702970297,,0.0,0,0,1,,,120.0,0,,,,0,0,0.5117784105617396,1,0
,0.6666666666666666,0.3333333333333333,,0.5270935960591133,,,0,0,0,,,97.0,0,,,,0,0,0.2841654989305996,4,0
